# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.0395                    -0.0076                  31.416888170635943
0.04                      -0.0076                  32.31242175817843
0.0405                    -0.0076                  33.18639509958135
0.041                     -0.0076                  34.03953819115408
0.0415                    -0.0076                  34.87255410769624
0.042                     -0.0076                  35.68611920726587
0.0425                    -0.0076                  36.480883595421915
0.043000000000000003      -0.0076                  37.25747176736376
0.043500000000000004      -0.0076                  38.01648336853111
0.044                     -0.0076                  38.75849403041216
0.0445                    -0.0076                  39.484056249956154
0.045                     -0.0076                  40.19370028958881
0.0455                    -0.0076                  40.887935081074474
